Index,teamA,TeamName_x,scoreA,teamB,TeamName_y,scoreB,winner,location,fgm_diff,fga_diff,fgm3_diff,fga3_diff,ftm_diff,fta_diff,or_diff,dr_diff,ast_diff,to_diff,stl_diff,blk_diff,pf_diff,tempo_diff,oe_de_diff,de_oe_diff
134,1461,Wyoming,52,1129,Boise St.,50,A,B,-4.04,-10.89,-1.83,-4.66,-0.47,0.46,-5.71,0.59,0.67,0.32,-1.06,1.77,-2.24,-5.0614,0.2605,-12.3776
135,1361,San Diego St.,67,1129,Boise St.,65,A,B,-2.29,-1.7,-2.76,-6.62,0.68,3.93,2.09,0.99,-2.28,-0.11,1.89,2.94,-2.82,-1.7248,3.4922,-22.4315
136,1307,New Mexico,84,1129,Boise St.,75,A,A,-0.75,-2.57,-1.65,-3.26,2.77,4.67,-0.17,4.61,3.82,0.73,-0.71,3.12,-2.53,0.2573,8.2257,-16.8659
137,1309,New Orleans,80,1129,Boise St.,100,B,A,-3.17,-3.13,-2.46,-5.26,3.62,7.02,1.61,0.26,-0.38,7,0.48,0.89,1.78,6.8337,-7.6129,-2.6611
138,1201,Fresno St.,79,1129,Boise St.,86,B,B,-1.81,-0.7,0.31,1.09,0,0.96,-1.62,0.83,0.43,-0.43,0.67,1.84,0.08,0.1496,5.4427,-6.9564
139,1201,Fresno St.,76,1129,Boise St.,56,A,A,-1.81,-0.7,0.31,1.09,0,0.96,-1.62,0.83,0.43,-0.43,0.67,1.84,0.08,0.1496,5.4427,-6.9564
140,1363,San Jose St.,52,1129,Boise St.,83,B,N,-5.84,-2.95,0.95,5.13,-2.98,-3.08,-0.64,1.71,-0.73,3.5,-1.35,0.66,1.22,-0.278,-11.5828,-8.3033
141,1305,Nevada,83,1129,Boise St.,81,A,B,-0.96,0.25,-0.81,-0.78,0.1,0.94,0.19,0.87,-0.79,0.53,-0.56,2.47,-0.59,-0.1953,3.4118,-6.9128
142,1305,Nevada,62,1129,Boise St.,75,B,N,-0.96,0.25,-0.81,-0.78,0.1,0.94,0.19,0.87,-0.79,0.53,-0.56,2.47,-0.59,-0.1953,3.4118,-6.9128
143,1428,Utah,67,1129,Boise St.,69,B,B,-0.51,-3.72,-1.47,-2.92,-0.24,0.16,-2.04,1.86,2.9,1.99,0.87,2.54,-2.34,0.3613,5.6025,-16.7352
144,1102,Air Force,59,1201,Fresno St.,61,B,N,-1.96,-4.57,-0.67,0.03,-2.55,-2.65,-0.48,-0.88,1.33,4.01,-0.94,-0.91,-0.66,-0.3378,-8.3067,-4.3604
145,1196,Florida,66,1201,Fresno St.,49,A,N,0.35,-3.63,-0.96,-3.06,-0.72,0.98,2.49,0.26,1.29,1.87,0.98,-1.02,-3.34,-2.4731,9.3514,-19.9718
146,1414,UC Irvine,97,1201,Fresno St.,98,B,A,1.44,-1.64,-2.12,-5.77,-3.31,-1.9,1.62,3.64,3.03,3.08,-0.82,2.54,-0.86,-0.6419,-3.6338,-14.3675
147,1338,Pittsburgh,75,1201,Fresno St.,54,A,A,0.82,-2.51,-2.66,-7.24,1.78,2.89,2.96,0.2,3.56,1.11,0.77,-0.87,-2.05,-2.6406,8.6894,-13.5109
148,1161,Colorado St.,76,1201,Fresno St.,57,A,A,-0.66,-0.19,-2.64,-5.31,3.56,4.87,3.58,0.46,0.01,-0.22,-1.33,-0.67,-1.08,-0.2046,3.0847,-2.5684
149,1429,Utah St.,76,1201,Fresno St.,79,B,A,0.23,-2.45,-1,-5.03,-2.42,-3.74,1.2,1.68,3.75,1.45,-2.84,-0.35,-1.87,-2.6581,1.3325,-4.7242
150,1361,San Diego St.,68,1201,Fresno St.,60,A,A,-0.48,-1,-3.07,-7.71,0.68,2.97,3.71,0.16,-2.71,0.32,1.22,1.1,-2.9,-1.8744,1.614,-19.0396
151,1169,Cal St. Northridge,64,1201,Fresno St.,80,B,B,1.06,-0.66,-3.54,-9.95,5.64,5.28,1.75,0.68,1.12,3.43,0.5,-1.29,1.03,2.9721,-0.1984,0.8143
152,1307,New Mexico,93,1201,Fresno St.,77,A,N,1.06,-1.87,-1.96,-4.35,2.77,3.71,1.45,3.78,3.39,1.16,-1.38,1.28,-2.61,0.1077,6.3475,-13.474
153,1363,San Jose St.,56,1201,Fresno St.,69,B,A,-4.03,-2.25,0.64,4.04,-2.98,-4.04,0.98,0.88,-1.16,3.93,-2.02,-1.18,1.14,-0.4276,-13.461,-4.9114
154,1305,Nevada,96,1201,Fresno St.,86,A,B,0.85,0.95,-1.12,-1.87,0.1,-0.02,1.81,0.04,-1.22,0.96,-1.23,0.63,-0.67,-0.3449,1.5336,-3.5209
155,1305,Nevada,67,1201,Fresno St.,75,B,A,0.85,0.95,-1.12,-1.87,0.1,-0.02,1.81,0.04,-1.22,0.96,-1.23,0.63,-0.67,-0.3449,1.5336,-3.5209
156,1428,Utah,90,1201,Fresno St.,77,A,A,1.3,-3.02,-1.78,-4.01,-0.24,-0.8,-0.42,1.03,2.47,2.42,0.2,0.7,-2.42,0.2117,3.7243,-13.3433
157,1179,Drake,84,1201,Fresno St.,74,A,B,-1.33,-5.36,-0.08,-2.21,-1.91,-2.4,-0.76,0.09,0.27,2.72,-0.96,-1.74,-1.05,-1.284,-2.5283,-3.3684
158,1157,Coastal Carolina,63,1103,Akron,72,B,B,1.12,2.95,-1.36,-2.49,1.74,0.12,0.4,3.46,-1.22,0.89,-0.41,-1.41,2.11,2.9178,-3.4296,-0.5858
159,1267,Marshall,58,1103,Akron,59,B,B,0.58,3.48,-1.35,-0.68,1.46,2.4,0.6,0.68,-0.21,-0.08,-0.38,-0.56,2.15,3.368,-2.1694,2.1917
160,1275,Miami OH,52,1103,Akron,59,B,B,-0.25,-1.39,-2.32,-4.52,0.24,-3.71,-4.33,-0.17,1.42,0.39,1.89,-1.94,-0.39,1.3185,-2.5393,-0.6764
161,1178,Detroit,60,1103,Akron,79,B,B,0.15,3.31,-1.49,-2.19,2.47,0.06,-0.23,1.03,-0.15,-0.44,0.56,0.02,3.98,2.2707,-0.1842,-0.0574
162,1444,Western Michigan,57,1103,Akron,54,A,A,0.16,-3.71,-1.22,-2.58,5.14,4.08,-2.65,2.2,-0.05,0.95,-0.87,-0.73,0.47,1.0711,5.947,-0.7697
163,1444,Western Michigan,64,1103,Akron,60,A,N,0.16,-3.71,-1.22,-2.58,5.14,4.08,-2.65,2.2,-0.05,0.95,-0.87,-0.73,0.47,1.0711,5.947,-0.7697
164,1325,Ohio,80,1103,Akron,83,B,A,1.6,0.66,0.3,0.82,-0.15,-3.21,-2.66,2.57,3.55,-0.3,-0.13,0.03,1.79,0.5336,6.5801,0.6238
165,1325,Ohio,66,1103,Akron,50,A,B,1.6,0.66,0.3,0.82,-0.15,-3.21,-2.66,2.57,3.55,-0.3,-0.13,0.03,1.79,0.5336,6.5801,0.6238
166,1376,South Carolina,69,1103,Akron,59,A,N,-1.05,-0.02,-1.35,-5.21,3.86,2.7,1.46,-1.08,1.09,1.05,-0.32,-0.45,4.86,1.3174,5.1764,-0.6353
167,1164,Coppin St.,66,1103,Akron,77,B,B,-1.29,2.83,0.33,2.51,3.21,0.85,-0.85,-0.8,0.33,-1.47,-0.9,-2.05,-0.92,2.4943,-1.0438,8.5071
168,1235,Iowa St.,83,1103,Akron,60,A,N,5.72,7.57,1.21,3.28,2.3,0.88,-2.09,5.91,7.4,-2.66,-0.58,-1.27,-0.4,6.4145,15.1815,-5.2599
169,1388,Saint Mary's,85,1103,Akron,63,A,A,-0.05,-2.24,-0.15,-2.11,3.99,2.82,-0.52,-0.39,1.1,-1.77,-1.14,-0.9,1.46,-2.0616,10.1406,-0.8739
170,1141,Central Michigan,74,1103,Akron,82,B,A,0,1.31,0.84,4.71,0.82,-1.49,-1.99,-2.84,0.19,-2.24,0.25,-3.07,0.63,-0.4064,5.4883,14.9361
171,1292,Middle Tennessee,80,1103,Akron,73,A,A,0.26,-1.1,-1.8,-4.94,1.82,1.37,-0.46,1.33,1.43,-0.6,0.49,0.53,2.34,-0.5441,3.1343,-6.7931
172,1138,Buffalo,71,1103,Akron,83,B,B,1.41,1.73,-0.55,-1,3.09,1.29,-0.01,2.22,3.92,-0.6,0.1,0.47,0.68,2.1261,9.3586,0.9494
173,1156,Cleveland St.,61,1103,Akron,73,B,A,1.12,-1.02,0.31,-2.22,1.6,-1.71,-1.9,0.56,2.45,-0.51,-0.78,-0.81,2.25,-0.985,9.6942,-0.3816
174,1245,Kent St.,54,1103,Akron,58,B,B,0.13,0.9,0.26,0.55,0.72,-1.73,-1.75,-0.06,0.2,-0.98,-0.67,-0.82,3.08,0.7384,2.1714,2.3511
175,1185,Eastern Michigan,68,1103,Akron,78,B,A,-2.11,-0.3,-2.15,-3.7,2.36,1.45,-0.67,1.27,-0.87,-1.24,1.52,1.73,0.99,-0.4773,-3.2438,-8.7695
176,1132,Bowling Green,47,1103,Akron,57,B,B,-0.87,-0.62,-3.44,-7.52,-1.28,-2.63,-1.69,1.75,0.4,1.63,0.62,1.21,-0.01,0.959,-8.7453,-6.8703
177,1405,Toledo,75,1103,Akron,61,A,B,3.61,4.26,-1.31,-3.98,5.33,3.82,0.39,0.36,3.85,-2.96,-0.05,-1.27,-0.29,2.8877,13.8741,6.2642
178,1123,Ball St.,68,1103,Akron,72,B,A,-2.26,-1.98,-0.66,0.04,1.56,0.15,-0.19,1.01,1.06,3.9,-2.11,-1.96,3.14,1.3859,-4.3967,6.2644
179,1123,Ball St.,46,1103,Akron,73,B,B,-2.26,-1.98,-0.66,0.04,1.56,0.15,-0.19,1.01,1.06,3.9,-2.11,-1.96,3.14,1.3859,-4.3967,6.2644
180,1157,Coastal Carolina,70,1279,Mississippi,72,B,A,-0.66,-3.23,-2.09,-5.16,-1.26,-1.7,-0.27,2.4,-2.59,2.92,-1.25,-2.72,0.51,-0.9398,-5.5671,-7.2495
181,1196,Florida,75,1279,Mississippi,71,A,B,-0.95,-7.94,-0.97,-4.44,-1.61,-1.15,-1.29,0.27,0.83,0.14,-0.24,-2.67,-3.21,-6.3267,12.8751,-19.7456
182,1208,Georgia,75,1279,Mississippi,73,A,N,-2.74,-9.23,-2.85,-8.87,2.15,3.85,-1.19,1.61,-2.27,1.48,-2.48,-0.86,-0.54,-4.3144,5.0165,-10.5616
183,1290,Mississippi Valley St.,82,1279,Mississippi,111,B,B,-1.3,-0.73,-1.51,-2.75,-2.25,-2.37,-1.07,-0.9,-1.9,3.72,-0.11,-3.66,3.27,3.8272,-8.9549,4.7741
184,1332,Oregon,115,1279,Mississippi,105,A,B,2.08,-2.14,-0.04,-3.22,2.52,1.1,-2.19,-0.23,1.92,0.48,0.49,-2.14,1.83,0.5967,14.2448,-9.1793
185,1173,Dayton,83,1279,Mississippi,80,A,B,0.34,-5.64,-1.24,-5.67,-1.25,-1.3,-1.33,-0.06,0.54,0.82,-1.63,-2.91,0.64,-3.6707,10.5159,-8.3426
186,1336,Penn St.,76,1279,Mississippi,79,B,N,-0.77,-3.95,-1.6,-3.53,-0.57,-2.4,-2.63,0.9,-0.99,-0.65,-2.95,-0.86,1.49,-2.834,6.3442,-8.6121
187,1376,South Carolina,71,1279,Mississippi,75,B,B,-2.83,-6.2,-2.08,-7.88,0.86,0.88,0.79,-2.14,-0.28,3.08,-1.16,-1.76,3.26,-2.5402,3.0389,-7.299
188,1246,Kentucky,84,1279,Mississippi,70,A,B,-0.15,-4.91,-2.73,-7.41,3.74,5.97,1.68,2.77,-1.02,1.03,-2.69,0.72,-0.42,-2.5708,12.0649,-13.4368
189,1292,Middle Tennessee,63,1279,Mississippi,72,B,B,-1.52,-7.28,-2.53,-7.61,-1.18,-0.45,-1.13,0.27,0.06,1.43,-0.35,-0.78,0.74,-4.4017,0.9968,-13.4568
190,1104,Alabama,67,1279,Mississippi,64,A,A,-2.62,-8.89,-2.08,-5.8,-1.18,-1.26,-3.07,-1.15,-1.75,0.66,-0.71,-1.29,-0.26,-5.2876,3.2519,-9.6077
191,1435,Vanderbilt,52,1279,Mississippi,63,B,A,-3.1,-9.15,-1.66,-3.74,-2.76,-2.8,-3.13,0.92,0.51,2.17,-2.77,-1.07,-1.97,-5.0494,-0.31,-10.6015
192,1435,Vanderbilt,62,1279,Mississippi,65,B,B,-3.1,-9.15,-1.66,-3.74,-2.76,-2.8,-3.13,0.92,0.51,2.17,-2.77,-1.07,-1.97,-5.0494,-0.31,-10.6015
193,1273,Mercer,79,1279,Mississippi,76,A,B,1.32,-3.57,0.44,-1.8,-1.08,-2.74,-2,1.72,3.32,1.01,-1.26,-1.33,-0.32,-3.4163,4.6655,-8.1411
194,1280,Mississippi St.,63,1279,Mississippi,82,B,B,-1.54,-6.88,-3.15,-7.85,-1.28,-0.73,-3.12,-0.67,-0.37,2.73,0.28,-2.85,-2.15,-0.9146,-3.4141,-5.9126
195,1157,Coastal Carolina,70,1383,St. Francis NY,59,A,A,0.38,0.82,-0.27,-1.16,1.53,1.88,0.8,1.1,-2.2,1,0.55,-2.59,-0.01,1.5888,-4.5001,3.7631
196,1392,Stony Brook,68,1383,St. Francis NY,70,B,A,1.02,-0.93,-0.62,-4,1.62,1.18,-0.49,0,0.62,-0.69,0.32,-2.36,-0.88,-0.8164,3.2369,6.8443
197,1173,Dayton,78,1383,St. Francis NY,58,A,A,1.38,-1.59,0.58,-1.67,1.54,2.28,-0.26,-1.36,0.93,-1.1,0.17,-2.78,0.12,-1.1421,11.5829,2.67
198,1357,Sacred Heart,78,1383,St. Francis NY,83,B,A,0.16,2.58,0.35,0.39,0.54,0.68,0.33,-2.74,0.39,-0.91,-0.3,-3.29,0,1.5615,-2.9222,12.7932
199,1136,Bryant,59,1383,St. Francis NY,62,B,B,1.87,-0.81,0.26,-0.19,0.67,0.29,-2.22,-0.58,0.87,-0.78,0.67,-2.52,-2.29,0.7673,2.9935,9.1425
200,1312,NJIT,65,1383,St. Francis NY,77,B,B,-1.17,-1.29,1,0.54,1.5,1.03,-2.74,-1.51,-0.05,-0.22,0.63,-2.39,1.06,1.5986,-5.802,10.6912
201,1284,Monmouth,73,1383,St. Francis NY,58,A,B,-0.04,1.04,-0.47,-2.59,1.03,2.96,1.01,-0.94,-0.07,1.34,1.29,-2.39,1.87,2.7464,-6.0731,5.5349
202,1352,Robert Morris,72,1383,St. Francis NY,50,A,B,0.33,-0.44,1.24,-0.18,1.15,0.31,-1.14,-2.65,0.16,-1.78,1.47,-3.6,-1.53,-0.3282,1.9383,6.9584
203,1352,Robert Morris,71,1383,St. Francis NY,70,A,A,0.33,-0.44,1.24,-0.18,1.15,0.31,-1.14,-2.65,0.16,-1.78,1.47,-3.6,-1.53,-0.3282,1.9383,6.9584
204,1291,Mount St. Mary's,88,1383,St. Francis NY,82,A,A,1.37,1.57,2.88,5.85,2.12,1.24,-1.84,-2.9,-0.38,-1.1,1.51,-2.33,-1.19,3.3075,6.537,11.951
205,1291,Mount St. Mary's,72,1383,St. Francis NY,71,A,A,1.37,1.57,2.88,5.85,2.12,1.24,-1.84,-2.9,-0.38,-1.1,1.51,-2.33,-1.19,3.3075,6.537,11.951
206,1192,Fairleigh Dickinson,86,1383,St. Francis NY,85,A,A,-0.77,0.07,1.07,1.11,0.65,-0.21,-1.14,-3.89,-1.75,-1.27,0.97,-1.29,1.34,-0.2493,0.1041,13.2427
207,1192,Fairleigh Dickinson,56,1383,St. Francis NY,79,B,B,-0.77,0.07,1.07,1.11,0.65,-0.21,-1.14,-3.89,-1.75,-1.27,0.97,-1.29,1.34,-0.2493,0.1041,13.2427
208,1162,Columbia,81,1383,St. Francis NY,61,A,A,-2.96,-8.32,1.6,1.11,2.89,1.45,-3.77,-0.53,-0.46,-0.9,-0.62,-2.62,-0.94,-4.9457,3.5435,3.4996
209,1447,Wagner,72,1383,St. Francis NY,73,B,B,0.64,2.82,-0.47,-2.63,2.06,1.32,1.07,1.1,-0.63,-0.47,0.62,1.08,0.26,2.3094,-3.5795,0.7015
210,1148,Central Connecticut,66,1383,St. Francis NY,76,B,A,1.54,2.87,-0.34,-2.16,-1.18,-2.83,-1.49,-1,0.63,1.04,1.11,-0.56,-1.15,3.6601,-4.0776,11.4166
211,1157,Coastal Carolina,76,1441,Western Carolina,68,A,A,-0.49,-1.98,-1.27,-2.16,-0.21,0.46,-0.49,4.29,-1.81,1.84,-1.03,-1.72,-3.01,0.6175,-11.9856,-1.1164
212,1111,Appalachian St.,75,1441,Western Carolina,84,B,B,-2.74,-3.45,-2.35,-4.21,-1.03,1.17,-0.38,0.28,-1.93,0.32,-1.23,-1.94,-2.71,-1.4775,-17.809,5.3077
213,1111,Appalachian St.,61,1441,Western Carolina,74,B,A,-2.74,-3.45,-2.35,-4.21,-1.03,1.17,-0.38,0.28,-1.93,0.32,-1.23,-1.94,-2.71,-1.4775,-17.809,5.3077
214,1422,UNC Greensboro,51,1441,Western Carolina,72,B,B,-0.64,-2.14,-1.86,-4.75,-0.78,-0.21,-2.88,3.33,-0.6,1.67,-1.54,-2.31,-1.01,2.6116,-14.2076,5.2442
215,1422,UNC Greensboro,77,1441,Western Carolina,82,B,A,-0.64,-2.14,-1.86,-4.75,-0.78,-0.21,-2.88,3.33,-0.6,1.67,-1.54,-2.31,-1.01,2.6116,-14.2076,5.2442
216,1154,The Citadel,60,1441,Western Carolina,78,B,A,-2.57,-5.9,-1.07,-3.44,-2.54,-3.42,-4.12,1.71,0.92,0.4,-3.33,-1.62,-4.25,-2.303,-11.8564,15.2464
217,1189,Elon,62,1441,Western Carolina,74,B,B,-0.19,-4.31,0.69,1.11,-1.65,-2.15,-4.29,2.37,1.43,-0.4,-2.44,-1.76,-4.66,-0.8438,-5.3593,3.4795
218,1189,Elon,64,1441,Western Carolina,66,B,N,-0.19,-4.31,0.69,1.11,-1.65,-2.15,-4.29,2.37,1.43,-0.4,-2.44,-1.76,-4.66,-0.8438,-5.3593,3.4795
219,1202,Furman,75,1441,Western Carolina,83,B,B,-3.09,-9.04,-1.93,-4.39,-1.68,-1.39,-4.78,0.05,-2.67,1.37,-2.64,-1.56,-6.35,-2.9716,-14.4297,10.9742
220,1245,Kent St.,72,1441,Western Carolina,59,A,A,-1.48,-4.03,0.35,0.88,-1.23,-1.39,-2.64,0.77,-0.39,-0.03,-1.29,-1.13,-2.04,-1.5619,-6.3846,1.8205
221,1251,Liberty,63,1441,Western Carolina,68,B,A,-0.23,-3.83,-1.38,-4.3,-2.2,-2.66,-0.4,2.06,1.02,1.12,-2.78,-1.28,-4.8,-2.6272,-8.5809,8.8643
222,1460,Wright St.,85,1441,Western Carolina,77,A,A,-2.97,-10.07,-0.87,-3.12,0.29,-0.18,-6.1,-0.28,1.51,1.12,-0.51,-1.58,-2.53,-2.0048,-9.2521,-6.2957
223,1157,Coastal Carolina,65,1148,Central Connecticut,62,A,B,-1.16,-2.05,0.07,1,2.71,4.71,2.29,2.1,-2.83,-0.04,-0.56,-2.03,1.14,-2.0713,-12.8331,4.7571
224,1157,Coastal Carolina,86,1148,Central Connecticut,67,A,A,-1.16,-2.05,0.07,1,2.71,4.71,2.29,2.1,-2.83,-0.04,-0.56,-2.03,1.14,-2.0713,-12.8331,4.7571
225,1384,St. Francis PA,69,1148,Central Connecticut,63,A,A,-4.06,-6.33,1.44,5.29,-1.6,-0.23,-1.38,-2.93,-1.11,-3.4,-1.08,-2.09,-3.27,-7.3526,-13.5414,12.1694
226,1383,St. Francis NY,71,1148,Central Connecticut,73,B,A,-1.54,-2.87,0.34,2.16,1.18,2.83,1.49,1,-0.63,-1.04,-1.11,0.56,1.15,-3.6601,-11.4166,4.0776
227,1357,Sacred Heart,69,1148,Central Connecticut,74,B,B,-1.38,-0.29,0.69,2.55,1.72,3.51,1.82,-1.74,-0.24,-1.95,-1.41,-2.73,1.15,-2.0986,-11.2552,13.7872
228,1136,Bryant,79,1148,Central Connecticut,68,A,B,0.33,-3.68,0.6,1.97,1.85,3.12,-0.73,0.42,0.24,-1.82,-0.44,-1.96,-1.14,-2.8928,-5.3395,10.1365
229,1254,LIU Brooklyn,82,1148,Central Connecticut,86,B,A,-1.45,-2.52,1.86,4.86,2.69,3.93,0.8,-0.72,1.31,-1.35,-2.45,-2.55,-1.24,-1.9985,-7.9699,20.0494
230,1463,Yale,93,1148,Central Connecticut,77,A,N,-4.94,-8.71,-0.99,-1.27,6.61,10.19,1.44,-0.99,-1.91,-1.21,-0.69,-0.57,1.21,-5.7601,-9.3674,3.9
231,1312,NJIT,71,1148,Central Connecticut,74,B,A,-2.71,-4.16,1.34,2.7,2.68,3.86,-1.25,-0.51,-0.68,-1.26,-0.48,-1.83,2.21,-2.0615,-14.135,11.6852
232,1352,Robert Morris,73,1148,Central Connecticut,74,B,A,-1.21,-3.31,1.58,1.98,2.33,3.14,0.35,-1.65,-0.47,-2.82,0.36,-3.04,-0.38,-3.9883,-6.3947,7.9524
233,1306,New Hampshire,56,1148,Central Connecticut,65,B,B,-6.83,-8.04,1.37,4.48,-1.21,-1,-0.86,0,-3.21,-1.17,-2.76,-1.66,0.55,-7.6538,-20.8358,7.5172
234,1345,Purdue,109,1148,Central Connecticut,73,A,A,-0.14,0.67,-0.16,-0.09,2.62,5.29,3.5,1.31,0.33,-1.86,-1.17,0.42,1.9,-2.4165,-3.4191,3.4998
235,1447,Wagner,83,1148,Central Connecticut,87,B,A,-0.9,-0.05,-0.13,-0.47,3.24,4.15,2.56,2.1,-1.26,-1.51,-0.49,1.64,1.41,-1.3507,-11.9125,1.6955
236,1135,Brown,72,1148,Central Connecticut,61,A,A,-1.02,-1.59,0.9,0.4,1.76,3.86,0.92,4.04,0.2,-1.07,-1.17,0.02,1.4,-1.3353,-9.0704,2.83
237,1157,Coastal Carolina,58,1149,Charleston Southern,70,B,B,-1.37,-2.27,-3.49,-7.03,0.43,1.52,1.63,1.28,-2.63,2.88,0.05,0.36,1.23,0.2063,-13.7714,-2.2493
238,1157,Coastal Carolina,73,1149,Charleston Southern,68,A,A,-1.37,-2.27,-3.49,-7.03,0.43,1.52,1.63,1.28,-2.63,2.88,0.05,0.36,1.23,0.2063,-13.7714,-2.2493
239,1342,Presbyterian,47,1149,Charleston Southern,86,B,A,-2.47,-6.97,-3.52,-8.5,-4.04,-4.68,-4,-2.35,-1.43,1.48,-1.82,0.29,-3.23,-2.0317,-15.9442,14.436
240,1421,UNC Asheville,80,1149,Charleston Southern,76,A,B,-0.28,-2.84,-2.22,-6.55,3.37,3.88,0.31,-0.23,-0.66,2.44,0.37,3.08,0.64,2.0195,-4.333,7.129
241,1421,UNC Asheville,82,1149,Charleston Southern,71,A,A,-0.28,-2.84,-2.22,-6.55,3.37,3.88,0.31,-0.23,-0.66,2.44,0.37,3.08,0.64,2.0195,-4.333,7.129
242,1205,Gardner Webb,78,1149,Charleston Southern,76,A,B,-1.17,-2.24,-4.19,-9.46,1.43,2.86,1.13,-1.98,1.64,1.18,1.35,0.59,0.2,-1.2746,-12.0406,0.8822
243,1174,Delaware,93,1149,Charleston Southern,95,B,A,0.9,0.64,-2.04,-4.14,3.43,5.25,0.05,0.5,-1.68,-1.63,-0.15,1.15,0.15,2.5946,-0.1775,0.8865
244,1347,Radford,82,1149,Charleston Southern,76,A,B,0.76,-2.14,-3.32,-7.93,1.39,2.76,0.06,-1.68,-0.43,-0.25,0.38,1.19,0.67,0.2227,-5.3012,8.9782
245,1441,Western Carolina,92,1149,Charleston Southern,84,A,A,-0.88,-0.29,-2.22,-4.87,0.64,1.06,2.12,-3.01,-0.82,1.04,1.08,2.08,4.24,-0.4112,-7.4754,4.5567
246,1423,UNC Wilmington,80,1149,Charleston Southern,78,A,B,-3.17,-2.74,-4.79,-9.26,-3.01,-2.38,0.83,-2.05,-1.86,0.28,-0.25,1.43,-0.17,-3.9794,-15.8692,-0.3234
247,1219,High Point,76,1149,Charleston Southern,70,A,A,-0.79,-5.38,-3.15,-9,-2.22,-3.38,-1.46,-3.21,1.87,0.67,-0.36,1.06,-1.99,-3.55,-6.2772,6.8663
248,1144,Campbell,71,1149,Charleston Southern,81,B,N,-2.4,-5.13,-0.47,0,-4.83,-5.85,-0.53,-3.42,1.01,1.89,-0.61,1.7,-0.52,-4.429,-13.2262,11.2896
249,1307,New Mexico,109,1149,Charleston Southern,93,A,A,-0.95,-5.22,-3.37,-7.6,3.57,4.8,-0.43,2.67,2.89,-0.61,-1.3,2.71,-1.76,-2.5998,1.6669,-8.2476
250,1157,Coastal Carolina,81,1205,Gardner Webb,69,A,B,-0.2,-0.03,0.7,2.43,-1,-1.34,0.5,3.26,-4.27,1.7,-1.3,-0.23,1.03,1.4809,-8.3111,3.4488
251,1208,Georgia,58,1205,Gardner Webb,49,A,A,-2.28,-6.03,-0.06,-1.28,2.41,4.21,-0.42,2.47,-3.95,0.26,-2.53,1.63,-0.02,-1.8937,2.2725,0.1367
252,1342,Presbyterian,58,1205,Gardner Webb,67,B,A,-1.3,-4.73,0.67,0.96,-5.47,-7.54,-5.13,-0.37,-3.07,0.3,-3.17,-0.3,-3.43,-0.7571,-10.4839,20.1341
253,1421,UNC Asheville,83,1205,Gardner Webb,71,A,A,0.89,-0.6,1.97,2.91,1.94,1.02,-0.82,1.75,-2.3,1.26,-0.98,2.49,0.44,3.2941,1.1273,12.8271
254,1281,Missouri,72,1205,Gardner Webb,63,A,A,-1.29,-5.59,0.82,1.65,3.41,3.12,-1.08,3.28,-3.87,0.21,-2.5,0.24,0.34,-1.2336,7.7445,5.1981
255,1440,VMI,90,1205,Gardner Webb,77,A,N,4.61,11.2,3.45,11.6,-0.69,-0.86,1.8,3.8,-1.5,-2.1,-0.98,2.97,0.21,7.2844,0.2407,11.8388
256,1202,Furman,75,1205,Gardner Webb,64,A,A,-2.8,-7.09,0.04,0.2,-2.47,-3.19,-3.79,-0.98,-5.13,1.23,-2.91,-0.07,-2.31,-2.1082,-10.7552,15.5394
257,1287,Morehead St.,82,1205,Gardner Webb,86,B,N,-0.48,-2.73,0.36,2.4,4.43,5.81,1.09,0.94,-1.55,3.47,0.08,-0.16,4.91,3.0736,-3.4258,5.1094
258,1239,Jacksonville,78,1205,Gardner Webb,87,B,B,0.09,-0.25,1.08,2.74,0.42,0.47,-0.2,-1.26,-1.45,1.17,-0.32,0.33,0.21,3.0317,-2.6105,17.1534
259,1459,Wofford,65,1205,Gardner Webb,62,A,B,-1.11,-3.43,0.69,0.5,-4.3,-5.36,-1.65,-0.9,-2.06,-2.12,-1.43,-1.48,-1.28,-4.5199,-4.6954,3.7265
260,1251,Liberty,52,1205,Gardner Webb,68,B,A,0.06,-1.88,0.59,0.29,-2.99,-4.46,0.59,1.03,-1.44,0.98,-3.05,0.21,-0.76,-1.7638,-4.9064,13.4295
261,1149,Charleston Southern,78,1205,Gardner Webb,76,A,B,1.17,2.24,4.19,9.46,-1.43,-2.86,-1.13,1.98,-1.64,-1.18,-1.35,-0.59,-0.2,1.2746,-0.8822,12.0406
262,1255,Longwood,62,1205,Gardner Webb,82,B,A,-0.66,-0.25,0.51,0.78,-3.54,-5.96,-2.66,-2.01,-1.77,0.6,-0.96,-1.32,0.78,2.2858,-9.2893,18.7007
263,1175,Delaware St.,66,1205,Gardner Webb,65,A,A,-4.23,-7.61,-0.14,0.03,-3.08,-4.38,-2.81,-2.12,-2.7,-0.44,-2.5,0.54,-0.86,-6.3852,-8.2157,13.5831
264,1157,Coastal Carolina,81,1421,UNC Asheville,78,A,A,-1.09,0.57,-1.27,-0.48,-2.94,-2.36,1.32,1.51,-1.97,0.44,-0.32,-2.72,0.59,-1.8132,-14.5579,-4.2588
265,1150,Charlotte,77,1421,UNC Asheville,56,A,A,-0.34,0.23,-1,-1.51,-3.8,-2.14,0.88,1.41,1.65,1.08,-0.46,-3,-0.99,-0.5471,-10.3314,-3.8736
